,Date,Open,High,Low,Close,Volume,MA_short,MA_long,EMA_short,EMA_long,EMA_short_MACD,EMA_long_MACD,MACD,MACD_signal,MACD_hist,BIAS_short,BIAS_long,VR,OBV,Open_interpreted,High_interpreted,Low_interpreted,MA_short_interpreted,MA_long_interpreted,EMA_short_interpreted,EMA_long_interpreted,MACD_interpreted,BIAS_short_interpreted,BIAS_long_interpreted,VR_interpreted,OBV_interpreted
48,2017-03-27,231.929993,233.919998,231.610001,233.619995,87454500,,,233.5765589166884,229.11194604957544,235.36656589935254,235.25599020857356,0.11057569077900098,0.8843644900803307,-0.7737887993013297,,,,382805000,-1.0,1.0,-1.0,,,-1.0,-1.0,-1.0,,,,1.0
49,2017-03-28,233.270004,235.809998,233.139999,235.320007,93483900,233.20200040000003,,233.6449294297595,229.17371780032596,235.35940299175982,235.26073219312372,0.0986707986361921,0.7272235090004762,-0.6285527103642841,0.9082283155234772,,1.1676406953225371,476288900,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
50,2017-03-29,234.990005,235.809998,234.729996,235.539993,61950400,233.38780026,,233.71924564820026,229.2370638222133,235.38718606995064,235.28141817881817,0.10576789113244443,0.6029309662569111,-0.4971630751244666,0.922153059244059,,1.1680314521826711,538239300,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
51,2017-03-30,235.470001,236.520004,235.270004,236.289993,56737900,233.57860012,,233.82005926983948,229.30724222199225,235.5260794438044,235.3561274248317,0.1699520189727366,0.5163343857935504,-0.3463823668208138,1.1608053471538229,,1.1667820190641152,594977200,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
52,2017-03-31,235.899994,236.50999500000003,235.679993,235.740005,73733100,233.77520014,,233.89535125925755,229.3712498118232,235.5589910678345,235.3845628007701,0.17442826706445658,0.4479526623477277,-0.2735243952832711,0.8404676196719342,,1.0860905562034058,521244100,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
53,2017-04-03,235.800003,236.02999900000003,233.910004,235.330002,85546500,233.94700008000004,,233.95161207262,229.4305408783722,235.5237619804754,235.38052125997226,0.14324072050311545,0.38700991770712095,-0.24376919720400556,0.591160356630793,,1.2142260861888254,435697600,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
54,2017-04-04,235.0,235.580002,234.559998,235.479996,56466200,234.13360012000004,,234.01154869722308,229.490734461672,235.51702875270996,235.3878897592336,0.12913899347637425,0.33543549165742564,-0.2062964981810514,0.5750545326727537,,1.1352655557365523,492163800,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
55,2017-04-05,236.25999500000003,237.389999,234.539993,234.77999900000003,108800600,234.27719998000003,,234.0416840032144,229.54336395956585,235.40363955998532,235.34286081410514,0.060778745880213585,0.28050393697863696,-0.21972519109842345,0.21461713732404225,,1.1425474409989609,383363200,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
56,2017-04-06,234.940002,236.039993,234.429993,235.440002,69135800,234.39459988,,234.0965200030883,229.60203697489362,235.4092337815261,235.35005645750482,0.05917732402130582,0.2362384818937869,-0.1770611578724811,0.4460009405230233,,1.1522407176967595,452499000,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
57,2017-04-07,235.149994,236.0,234.639999,235.199997,74412300,234.51199978,,234.13979361081036,229.65773806967084,235.37704350744514,235.3389409421341,0.03810256531107825,0.19661120368876528,-0.15850863837768706,0.2933739939301404,,1.2345460485917683,378086700,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
58,2017-04-10,235.360001,236.25999500000003,234.729996,235.339996,67615300,234.63939968000003,,234.18686037117072,229.71427794957447,235.3713438909151,235.33901909456856,0.032324796346557605,0.16375385927815653,-0.13142906293159892,0.2985842620444092,,1.2289749898077147,445702000,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
59,2017-04-11,234.899994,235.179993,233.339996,235.059998,88045300,234.78959958000004,,234.22110106249733,229.76746919385738,235.32344452308206,235.31835086534127,0.005093657740786739,0.13202177034139778,-0.12692811260061104,0.11516626821786916,,1.2231732667362891,357656700,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
60,2017-04-12,234.740005,234.960007,233.770004,234.02999900000003,81864400,234.91959958000004,,234.21360686396804,229.80988242575933,235.12445290414638,235.2229173938345,-0.0984644896881548,0.08592446182035147,-0.18438895150850626,-0.3786829969021211,,1.1276033568865742,275792300,1.0,1.0,-1.0,1.0,,1.0,-1.0,-1.0,-1.0,,-1.0,1.0
61,2017-04-13,233.639999,234.490005,232.50999500000003,232.50999500000003,92880400,235.01739958000005,,234.14679855557716,229.8367492175428,234.72222861120082,235.0219601794764,-0.2997315682756607,0.008793180151008105,-0.3085247484266688,-1.0669016781229814,,1.1350760092766508,182911900,1.0,1.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,,-1.0,1.0
62,2017-04-17,233.110001,234.570007,232.880005,234.570007,68405400,235.1533996400001,,234.16339496516238,229.88384630990555,234.69880990178527,234.98848216618188,-0.2896722643966143,-0.05089995559600211,-0.2387723088006122,-0.2480902427492903,,1.0579600205785131,251317300,-1.0,0.0,-1.0,1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,1.0
63,2017-04-18,233.720001,234.490005,233.080002,233.869995,83225800,235.24399962000007,,234.1518890841756,229.92350948095128,234.57129991689524,234.90563126498319,-0.3343313480879715,-0.10758626967697203,-0.22674507841099945,-0.584076372710692,,1.0564873578942982,168091500,-1.0,1.0,-1.0,1.0,,1.0,-1.0,-1.0,-1.0,,-1.0,1.0
64,2017-04-19,234.520004,234.949997,233.179993,233.440002,68699900,235.33419980000005,,234.1239719436197,229.95849945626517,234.39725408352678,234.7970661342437,-0.3998120507169745,-0.16603145523428256,-0.2337805954826919,-0.8048969514885006,,1.0621909030916448,99391600,1.0,1.0,-1.0,1.0,,1.0,-1.0,-1.0,-1.0,,-1.0,1.0
65,2017-04-20,234.149994,235.850006,233.77999900000003,235.339996,92572200,235.46219968000008,,234.1716591615169,230.0120466855561,234.5422913014457,234.8372831613368,-0.29499185989109833,-0.19182354652721886,-0.1031683133638794,-0.05189948967017898,,0.9842703324677462,191963800,-1.0,1.0,-1.0,1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,1.0
66,2017-04-21,235.25,235.309998,234.130005,234.589996,110389800,235.56919950000008,,234.18806452773202,230.0575984200282,234.54963048583863,234.81896559383043,-0.2693351079917363,-0.20732586380237508,-0.06200924418936124,-0.4156755221304407,,1.0136031904137988,81574000,1.0,1.0,-1.0,1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0
67,2017-04-24,237.179993,237.410004,234.559998,237.169998,119209900,235.70059934000008,,234.3050030952719,230.1283685651026,234.95276394955582,234.99311614243558,-0.040352192879737465,-0.17393112103172234,0.13357892815198488,0.6234174474373274,,1.0401590718977551,200783900,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
68,2017-04-25,237.910004,238.949997,237.809998,238.550003,76698300,235.84139950000008,,234.47147367977104,230.21216592266373,235.5061853419318,235.25658924299583,0.2495960989359389,-0.08922565961528725,0.3388217585512262,1.1484851708573307,,0.9701356931008632,277482200,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
69,2017-04-26,238.50999500000003,239.52999900000003,238.350006,238.399994,84702500,235.95399930000008,,234.62553330017215,230.29363684880641,235.9513866739423,235.489434039811,0.4619526341313076,0.021010017273362592,0.440942616857945,1.0366404923232482,,0.9843140093314342,192779700,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
70,2017-04-27,238.770004,238.949997,237.979996,238.600006,57410300,236.05199948000006,,234.78139497467527,230.3762872881218,236.3588665702589,235.7198467776028,0.6390197926561143,0.1446119886209215,0.4944078040351928,1.0794259424249446,,0.92466488876724,250190000,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
71,2017-04-28,238.899994,238.929993,237.929993,238.080002,63532800,236.11519956000006,,234.9107521129233,230.45294116585197,236.6236566363729,235.8946730903729,0.7289835459999949,0.26148631240503895,0.4674972335949559,0.8321372125391708,,0.99470932335002,186657200,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
72,2017-05-01,238.679993,239.169998,238.199997,238.679993,66882500,236.19439940000007,,235.0585654810439,230.534802378132,236.94001607693093,236.10099308367862,0.8390229932523141,0.3769936583059687,0.4620293349463455,1.0523507781361476,,0.986018402154464,253539700,0.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
73,2017-05-02,238.839996,238.979996,238.300003,238.770004,57375700,236.26799956000008,,235.20411208963043,230.61674468282726,237.22155268048002,236.29869759599868,0.9228550844813128,0.4861659508992354,0.4366891335820775,1.0589688170464706,,0.9226191316826228,310915400,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
74,2017-05-03,238.770004,238.880005,237.699997,238.479996,73137700,236.30779938000006,,235.3325781253312,230.69498598946583,237.41515934502155,236.4602752555544,0.9548840894671856,0.5799095836674719,0.3749745057997136,0.919223413572918,,0.9994082037769968,237777700,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
75,2017-05-04,238.830002,238.919998,237.77999900000003,238.75999500000003,61462700,236.35739930000008,,235.46698663022013,230.77523483534176,237.62205713809516,236.63062486625404,0.99143227184112,0.6622141248524832,0.3292181469886367,1.0165096193795866,,0.99908536535587,299240400,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
76,2017-05-05,239.190002,239.720001,238.679993,239.699997,62001300,236.42259920000006,,235.6329870368782,230.8640384389702,237.94174019377286,236.85798576505005,1.0837544287227845,0.7465221885359078,0.3372322401868765,1.3862455666631979,,0.933530126354676,361241700,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
77,2017-05-08,239.75,239.919998,239.169998,239.660004,48385700,236.48099918000008,,235.79090927072613,230.9515604843536,238.20608847165397,237.06554267134263,1.140545800311287,0.8253269130665445,0.31521888724474245,1.3442960876447283,,0.8736897331432532,312856000,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
78,2017-05-09,239.960007,240.190002,239.039993,239.440002,51363200,236.52759920000008,,235.93401094638398,231.0360225889869,238.3959213221687,237.24142854753947,1.1544927746292046,0.8911600868330409,0.2633326877961637,1.2313162649307778,,0.9222390387692762,261492800,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
79,2017-05-10,239.389999,239.869995,239.149994,239.869995,54293800,236.5955990800001,,236.0883632622121,231.12392281198208,238.62270188798888,237.4361371736477,1.186564714341216,0.9502410133785456,0.2363237009626704,1.383963156006424,,0.8531864199709172,315786600,-1.0,0.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
80,2017-05-11,239.350006,239.570007,238.130005,239.380005,62358300,236.5875992000001,,236.21744725192926,231.20607288350465,238.73921005906757,237.58012738300712,1.1590826760604216,0.9920093465053068,0.16707332955511478,1.1802840932669811,,0.8894441832177854,253428300,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
81,2017-05-12,239.089996,239.429993,238.669998,238.979996,53912700,236.60179904000012,,236.32578249695163,231.28342535232548,238.77625404998025,237.68382135463628,1.09243269534403,1.012094016500165,0.08033867884386492,1.0051474543512642,,0.8814474650776079,199515600,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
82,2017-05-15,239.470001,240.440002,239.449997,240.300003,61918900,236.63939914000017,,236.48163428138488,231.3731425428496,239.01067696536788,237.87761258762612,1.1330643777417606,1.03628808896735,0.09677628877441058,1.5469122526947132,,0.8901882622271557,261434500,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
83,2017-05-16,240.639999,240.669998,239.630005,240.080002,51241800,236.68679904000015,,236.62274674093842,231.45977796033367,239.17518850915744,238.04075254409827,1.1344359650591969,1.0559176643277788,0.07851830073141808,1.4336257762421187,,0.8920185267240129,210192700,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,-1.0,1.0
84,2017-05-17,240.080002,240.080002,235.75,235.820007,172174100,236.6631991800002,,236.5912667510977,231.50316332391247,238.65900673851783,237.87625287416503,0.7827538643527987,1.0012849040164806,-0.21853103966368195,-0.3562836059521466,,1.0099013839707276,38018600,1.0,1.0,-1.0,1.0,,1.0,-1.0,-1.0,-1.0,,-1.0,-1.0
85,2017-05-18,235.729996,237.75,235.429993,236.770004,107047700,236.66739930000014,,236.59827605497622,231.5555696987989,238.36839093259204,237.7943085131158,0.5740824194762411,0.9158444067126992,-0.34176198723645823,0.04335396438347981,,1.0246868765972574,145066300,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
86,2017-05-19,237.330002,239.080002,237.270004,238.309998,115011400,236.6963992400002,,236.66540240576145,231.62277794060196,238.35940740450096,237.8325077343665,0.5268996701344689,0.8380554591088183,-0.3111557889743493,0.6817166484918437,,1.0371421318830163,260077700,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
87,2017-05-22,238.899994,239.710007,238.820007,239.520004,61010600,236.73299928000026,,236.77734756631986,231.701357304377,238.53796072688544,237.9575074577468,0.5804532691386726,0.7865350209620684,-0.20608175182339586,1.1772776623775172,,1.0264001749751537,321088300,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
88,2017-05-23,239.949997,240.240005,239.50999500000003,240.050003,48341700,236.7777993800002,,236.9056869950916,231.78442840582605,238.77058261505687,238.1125071275433,0.6580754875136279,0.7608431142114539,-0.10276762669782602,1.3819723084545918,,1.0828947809808651,369430000,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,1.0,,-1.0,1.0
