,Date,Open,High,Low,Close,Volume,MA_short,MA_long,EMA_short,EMA_long,EMA_short_MACD,EMA_long_MACD,MACD,MACD_signal,MACD_hist,BIAS_short,BIAS_long,VR,OBV,Open_interpreted,High_interpreted,Low_interpreted,MA_short_interpreted,MA_long_interpreted,EMA_short_interpreted,EMA_long_interpreted,MACD_interpreted,BIAS_short_interpreted,BIAS_long_interpreted,VR_interpreted,OBV_interpreted
53,2017-04-03,83.800003,85.309998,83.739998,85.300003,0,87.27640022000006,,85.80081991165889,88.14698273296868,83.92084054353916,84.38066243572959,-0.4598218921904476,-0.9628624684327484,0.5030405762423007,-2.264526510050933,,,0,-1.0,1.0,-1.0,1.0,,1.0,1.0,1.0,-1.0,,,0.0
54,2017-04-04,85.940002,86.290001,85.309998,86.279999,0,87.17680016000006,,85.81961124845657,88.12840578040182,84.2837879983793,84.52135403308297,-0.23756603470367565,-0.8178025032697287,0.580236468566053,-1.0287153902805646,,,0,-1.0,1.0,-1.0,1.0,,-1.0,1.0,1.0,-1.0,,,0.0
55,2017-04-05,85.529999,86.860001,84.989998,86.349998,0,87.06560004000004,,85.84041072890928,88.11071018059685,84.6016664601671,84.6568091417435,-0.0551426815763989,-0.6652699682390955,0.6101272866626966,-0.8219113400370354,,,0,-1.0,1.0,-1.0,1.0,,-1.0,1.0,1.0,-1.0,,,0.0
56,2017-04-06,86.190002,86.480003,85.529999,86.279999,0,86.98400000000004,,85.85764948463833,88.09249414894911,84.85987146629525,84.77704542754026,0.0828260387549733,-0.5156503190054277,0.598476357760401,-0.8093453968546485,,,0,-1.0,1.0,-1.0,1.0,,-1.0,1.0,1.0,-1.0,,,0.0
57,2017-04-07,87.220001,88.190002,85.32,86.120003,0,86.94240012000006,,85.86793785778977,88.07286737134761,85.05373785609598,84.876523766241,0.177214089854985,-0.3770771054164203,0.5542911952714054,-0.9459103025278448,,,0,1.0,1.0,-1.0,1.0,,-1.0,1.0,1.0,-1.0,,,0.0
58,2017-04-10,85.82,86.800003,85.029999,86.66999799999998,0,86.88420004000005,,85.89939119669997,88.05890847213024,85.30239326285044,85.0093737094824,0.2930195533680404,-0.24305751692900104,0.5360770702970414,-0.24653739103480204,,,0,-1.0,1.0,-1.0,1.0,,-1.0,1.0,1.0,-1.0,,,0.0
59,2017-04-11,87.599998,89.449997,87.470001,89.019997,0,86.88420004000005,,86.0217678948686,88.06847154205929,85.87433229933498,85.30645691618741,0.5678753831475802,-0.08087068836309325,0.6487460715106734,2.458210996955316,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,,0.0
60,2017-04-12,88.970001,89.440002,87.860001,89.43,0,86.83760000000008,,86.15542405585416,88.08201908890447,86.4213580994373,85.61190455202538,0.8094535474119198,0.09719437709904437,0.7122591703128754,2.985342754751311,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,,0.0
61,2017-04-13,90.080002,90.82,89.32,89.400002,0,86.7906000400001,,86.28266240660497,88.09513334672633,86.87961100721617,85.89250436298644,0.987106644229712,0.27517700509003146,0.7119296391396805,3.00654904885701,,,0,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,,0.0
62,2017-04-17,89.690002,90.190002,88.82,89.360001,0,86.71560004000007,,86.403342351444,88.10771909452009,87.26120946764446,86.1493559657282,1.1118535019162437,0.4425124357529641,0.6693410661632795,3.0495100752115043,,,0,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,,0.0
63,2017-04-18,89.059998,89.300003,87.809998,89.160004,0,86.64040016000007,,86.51144672981873,88.11818959109205,87.55333170339145,86.37236693122982,1.1809647721616299,0.5902029957415643,0.5907617764200658,2.9081165776553752,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,-1.0,1.0,1.0,,,0.0
64,2017-04-19,88.33000200000002,88.339996,85.260002,86.300003,0,86.44260018000007,,86.50315481884545,88.10009818222548,87.36051190286969,86.36700664002763,0.9935052628420776,0.6708634896667971,0.32264177317528064,-0.16496169678277808,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,1.0,-1.0,,,0.0
65,2017-04-20,86.199997,87.230003,85.779999,86.769997,0,86.27220010000008,,86.51361921810644,88.08686334459139,87.26966345627436,86.39685777780335,0.8728056784710105,0.7112519436530756,0.1615537348179349,0.5770073087540581,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
66,2017-04-21,86.730003,87.190002,86.139999,86.839996,0,86.07460000000009,,86.52641830759245,88.07445670434672,87.20356077069368,86.42968283129939,0.7738779393942963,0.723777146826765,0.050100792567531305,0.8892239987172864,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
67,2017-04-24,85.809998,86.32,84.949997,85.440002,0,85.9030001000001,,86.48381374651044,88.04824322470148,86.93224403674081,86.35637314009202,0.5758708966487944,0.6941958891855311,-0.11832499253673667,-0.5389777999151368,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
68,2017-04-25,84.199997,84.57,81.309998,82.379997,0,85.64220008000008,,86.32287975645119,87.9918427647542,86.2318983387807,86.06182675934444,0.1700715794362253,0.589371005674442,-0.4192994262382167,-3.809107048806299,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
69,2017-04-26,82.029999,83.339996,80.870003,83.309998,0,85.41820000000007,,86.20472753070801,87.9452572447069,85.7823752097375,85.85798759198559,-0.07561238224811008,0.4563743062052642,-0.5319866884533742,-2.468094621521028,,,0,-1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
70,2017-04-27,82.860001,82.860001,80.360001,81.08000200000002,0,85.15440010000006,,86.0037579020528,87.87694624724716,85.0589331774702,85.50406273332,-0.4451295558498174,0.2760735100593853,-0.7212030659092027,-4.784718223856116,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
71,2017-04-28,81.269997,83.349998,81.059998,83.099998,0,84.94840002000005,,85.88988496471741,87.82941442389145,84.75755853478246,85.32598386418519,-0.5684253294027144,0.10717372437974183,-0.6755990537824562,-2.175911517538727,,,0,-1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
72,2017-05-01,82.559998,82.959999,80.33000200000002,80.769997,0,84.67459998000005,,85.6891050445324,87.75917146444975,84.14408752943132,84.98850335572702,-0.8444158262957018,-0.0831442017896004,-0.7612716245061014,-4.611303721449299,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
73,2017-05-02,80.620003,81.760002,80.300003,81.260002,0,84.44860006000006,,85.51541472906054,87.69450311156966,83.70038206336497,84.7123180701176,-1.0119360067526344,-0.2689025753022967,-0.7430334314503377,-3.775785575763941,,,0,-1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
74,2017-05-03,81.07,82.529999,80.190002,80.57,0,84.22540000000006,,85.32147689654836,87.62361253334507,83.21878482284728,84.40547969455335,-1.1866948717060524,-0.4524610444805008,-0.7342338272255515,-4.340020943800884,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
75,2017-05-04,79.440002,79.440002,77.459999,78.260002,0,83.99239996000007,,85.04455631236999,87.53044227928194,82.45589515779386,83.95025912458642,-1.4943639667925623,-0.6608416379316007,-0.8335223288609617,-6.824900779987253,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
76,2017-05-05,78.639999,80.940002,78.639999,80.279999,0,83.80579992000007,,84.85771092757119,87.45829856506023,82.12114190274865,83.67838800424668,-1.5572461014980377,-0.8401225368316444,-0.7171235646663933,-4.207108485767988,,,0,-1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
77,2017-05-08,80.260002,80.650002,79.440002,80.559998,0,83.64459982000005,,84.68917316570565,87.38965875844272,81.88096591771041,83.44739615208027,-1.5664302343698608,-0.9853840803495211,-0.5810461540203399,-3.687747716694208,,,0,-1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
78,2017-05-09,80.0,80.239998,79.360001,80.199997,0,83.55919974000005,,84.51312704156031,87.31811983547315,81.62235531498574,83.20684806674097,-1.5844927517552634,-1.105205817277003,-0.4792869344782604,-4.020147093859728,,,0,-1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
79,2017-05-10,81.110001,82.089996,80.959999,81.510002,0,83.49779974000006,,84.39535743208738,87.26032761820477,81.60507018960331,83.08115576550091,-1.4760855758975993,-1.179381770311698,-0.2967038055859013,-2.3806588271664317,,,0,-1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
80,2017-05-11,81.93,83.860001,81.900002,83.839996,0,83.47399968000005,,84.37357855239767,87.22629446777486,81.94890492966435,83.1373661532416,-1.1884612235772494,-1.1811976609904753,-0.007263562586774075,0.4384554728454469,,,0,-1.0,1.0,-1.0,-1.0,,1.0,1.0,-1.0,1.0,,,0.0
81,2017-05-12,84.699997,85.620003,84.150002,84.970001,0,83.55419972000007,,84.39696766798994,87.20384378650348,82.41368894048522,83.27311688263109,-0.8594279421458708,-1.1168437164938514,0.2574157743479806,1.6944705170349978,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
82,2017-05-15,85.940002,86.059998,84.089996,85.160004,0,83.61459982000005,,84.42689066140208,87.18350707220993,82.83619894964133,83.41288629873249,-0.5766873490911593,-1.0088124420360345,0.432125092944875,1.848246817334284,,,0,1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
83,2017-05-16,85.300003,86.029999,85.300003,85.779999,0,83.73259986000006,,84.47995373350398,87.16954181776009,83.28909126508113,83.58822798030785,-0.29913671522673724,-0.8668772956469895,0.5677405804202522,2.445163703770296,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
84,2017-05-17,86.949997,88.010002,85.940002,86.540001,0,83.88019980000007,,84.56073990081755,87.16327773002119,83.7892312242994,83.80687783361839,-0.017646609318973102,-0.6970311573980442,0.6793845480790711,3.170952389648374,,,0,1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
85,2017-05-18,85.540001,85.540001,83.58000200000002,84.25,0,83.99479986000007,,84.54855402235411,87.13428989191151,83.86011872825334,83.8397016977948,0.020417030458560248,-0.5535415191621248,0.573958549620685,0.3038284994134189,,,0,1.0,1.0,-1.0,-1.0,,1.0,1.0,1.0,1.0,,,0.0
86,2017-05-19,84.93,85.449997,84.760002,85.160004,0,84.14400000000006,,84.57253245285003,87.11464525617109,84.06010107775283,83.93750186832851,0.12259920942432245,-0.41831337294376814,0.5409125823680906,1.2074586423273646,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
87,2017-05-22,85.66999799999998,86.809998,85.66999799999998,86.160004,0,84.27120002000007,,84.63478623901278,87.10514633819928,84.38316306579087,84.10213165585974,0.2810314099311313,-0.2784444159541779,0.5594758258853092,2.241339840362621,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
88,2017-05-23,86.239998,86.720001,83.660004,83.849998,0,84.34019994000006,,84.60401022963973,87.0727568024958,84.30113767105381,84.08345508875901,0.21768258229479895,-0.17921901606907728,0.3969015983638763,-0.5812197983272438,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,1.0,-1.0,,,0.0
89,2017-05-24,83.720001,84.949997,82.379997,84.860001,0,84.47719992000006,,84.61404908337937,87.0507393318242,84.38711664473784,84.1409770081102,0.24613963662764604,-0.09414728536833986,0.3402869219959859,0.4531412977258349,,,0,-1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
90,2017-05-25,84.099998,84.68,83.370003,84.07,0,84.48359992000005,,84.59271382520762,87.02108023399511,84.33832946862431,84.13571945195389,0.20261001667043388,-0.034795824870506815,0.2374058415409407,-0.4895623770669128,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,1.0,-1.0,,,0.0
91,2017-05-26,84.779999,85.139999,84.43,84.650002,0,84.51159996000004,,84.59496042029753,86.9974874157464,84.38627908883595,84.17381445551285,0.2124646333231084,0.014656266828259372,0.19780836649484898,0.16376691491517426,,,0,1.0,1.0,-1.0,-1.0,,-1.0,1.0,1.0,1.0,,,0.0
92,2017-05-30,83.879997,84.300003,83.379997,83.449997,0,84.52959984000005,,84.55005989401134,86.96218900364944,84.24223569055351,84.12019834769708,0.12203734285643007,0.0361324820547541,0.08590486080167599,-1.277189105406333,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,1.0,-1.0,,,0.0
93,2017-05-31,83.459999,83.91999799999998,82.300003,83.389999,0,84.52599982000005,,84.50456730993248,86.92664482450864,84.11112235354528,84.06610950712692,0.04501284641835923,0.03790855492885525,0.007104291489503985,-1.3439661434578565,,,0,1.0,1.0,-1.0,1.0,,1.0,1.0,1.0,-1.0,,,0.0
94,2017-06-01,82.599998,83.650002,82.43,83.050003,0,84.49239982000006,,84.44752557228807,86.88807127401606,83.94787322223063,83.99084235845085,-0.042969136220222026,0.02173301668898421,-0.06470215290920624,-1.7071320297126042,,,0,-1.0,1.0,-1.0,1.0,,1.0,1.0,-1.0,-1.0,,,0.0
