Date,Open,High,Low,Close,Adj Close,Volume
2017-03-07,79.220001,80.279999,78.480003,79.160004,79.160004,0
2017-03-08,78.160004,79.550003,77.930000,78.519997,78.519997,0
2017-03-09,78.169998,79.070000,77.620003,77.699997,77.699997,0
2017-03-10,78.059998,80.300003,77.809998,79.800003,79.800003,0
2017-03-13,80.160004,80.949997,79.500000,80.400002,80.400002,0
2017-03-14,79.980003,80.919998,77.690002,78.010002,78.010002,0
2017-03-15,78.699997,83.959999,77.959999,83.750000,83.750000,0
2017-03-16,84.800003,85.529999,82.980003,83.250000,83.250000,0
2017-03-17,83.500000,84.330002,82.029999,82.550003,82.550003,0
2017-03-20,82.820000,83.730003,82.230003,83.570000,83.570000,0
2017-03-21,83.989998,85.500000,83.580002,84.730003,84.730003,0
2017-03-22,85.169998,85.949997,84.470001,85.099998,85.099998,0
2017-03-23,85.309998,85.639999,83.059998,84.459999,84.459999,0
2017-03-24,84.120003,84.820000,83.849998,83.989998,83.989998,0
2017-03-27,85.470001,85.750000,84.239998,85.320000,85.320000,0
2017-03-28,85.230003,85.690002,82.769997,83.419998,83.419998,0
2017-03-29,83.190002,84.510002,82.989998,84.110001,84.110001,0
2017-03-30,83.559998,84.180000,83.139999,83.269997,83.269997,0
2017-03-31,83.269997,84.919998,83.010002,83.769997,83.769997,0
2017-04-03,83.800003,85.309998,83.739998,85.300003,85.300003,0
2017-04-04,85.940002,86.290001,85.309998,86.279999,86.279999,0
2017-04-05,85.529999,86.860001,84.989998,86.349998,86.349998,0
2017-04-06,86.190002,86.480003,85.529999,86.279999,86.279999,0
2017-04-07,87.220001,88.190002,85.320000,86.120003,86.120003,0
2017-04-10,85.820000,86.800003,85.029999,86.669998,86.669998,0
2017-04-11,87.599998,89.449997,87.470001,89.019997,89.019997,0
2017-04-12,88.970001,89.440002,87.860001,89.430000,89.430000,0
2017-04-13,90.080002,90.820000,89.320000,89.400002,89.400002,0
2017-04-17,89.690002,90.190002,88.820000,89.360001,89.360001,0
2017-04-18,89.059998,89.300003,87.809998,89.160004,89.160004,0
2017-04-19,88.330002,88.339996,85.260002,86.300003,86.300003,0
2017-04-20,86.199997,87.230003,85.779999,86.769997,86.769997,0
2017-04-21,86.730003,87.190002,86.139999,86.839996,86.839996,0
2017-04-24,85.809998,86.320000,84.949997,85.440002,85.440002,0
2017-04-25,84.199997,84.570000,81.309998,82.379997,82.379997,0
2017-04-26,82.029999,83.339996,80.870003,83.309998,83.309998,0
2017-04-27,82.860001,82.860001,80.360001,81.080002,81.080002,0
2017-04-28,81.269997,83.349998,81.059998,83.099998,83.099998,0
2017-05-01,82.559998,82.959999,80.330002,80.769997,80.769997,0
2017-05-02,80.620003,81.760002,80.300003,81.260002,81.260002,0
2017-05-03,81.070000,82.529999,80.190002,80.570000,80.570000,0
2017-05-04,79.440002,79.440002,77.459999,78.260002,78.260002,0
2017-05-05,78.639999,80.940002,78.639999,80.279999,80.279999,0
2017-05-08,80.260002,80.650002,79.440002,80.559998,80.559998,0
2017-05-09,80.000000,80.239998,79.360001,80.199997,80.199997,0
2017-05-10,81.110001,82.089996,80.959999,81.510002,81.510002,0
2017-05-11,81.930000,83.860001,81.900002,83.839996,83.839996,0
2017-05-12,84.699997,85.620003,84.150002,84.970001,84.970001,0
2017-05-15,85.940002,86.059998,84.089996,85.160004,85.160004,0
2017-05-16,85.300003,86.029999,85.300003,85.779999,85.779999,0
2017-05-17,86.949997,88.010002,85.940002,86.540001,86.540001,0
2017-05-18,85.540001,85.540001,83.580002,84.250000,84.250000,0
2017-05-19,84.930000,85.449997,84.760002,85.160004,85.160004,0
2017-05-22,85.669998,86.809998,85.669998,86.160004,86.160004,0
2017-05-23,86.239998,86.720001,83.660004,83.849998,83.849998,0
2017-05-24,83.720001,84.949997,82.379997,84.860001,84.860001,0
2017-05-25,84.099998,84.680000,83.370003,84.070000,84.070000,0
2017-05-26,84.779999,85.139999,84.430000,84.650002,84.650002,0
2017-05-30,83.879997,84.300003,83.379997,83.449997,83.449997,0
2017-05-31,83.459999,83.919998,82.300003,83.389999,83.389999,0
2017-06-01,82.599998,83.650002,82.430000,83.050003,83.050003,0
2017-06-02,83.790001,84.190002,83.010002,83.220001,83.220001,0
2017-06-05,83.540001,83.720001,82.150002,83.120003,83.120003,0
2017-06-06,84.239998,87.389999,84.220001,87.389999,87.389999,0
2017-06-07,86.739998,87.279999,85.610001,86.589996,86.589996,0
2017-06-08,85.830002,85.970001,84.339996,85.669998,85.669998,0
2017-06-09,84.489998,85.150002,84.220001,84.370003,84.370003,0
2017-06-12,84.029999,84.519997,83.089996,83.419998,83.419998,0
2017-06-13,83.389999,84.690002,82.790001,84.290001,84.290001,0
2017-06-14,85.519997,85.669998,80.769997,81.169998,81.169998,0
2017-06-15,80.300003,81.309998,79.669998,79.839996,79.839996,0
2017-06-16,80.019997,80.260002,79.250000,79.709999,79.709999,0
2017-06-19,79.419998,80.589996,79.260002,79.669998,79.669998,0
2017-06-20,79.540001,79.559998,78.660004,79.050003,79.050003,0
2017-06-21,79.089996,80.279999,78.889999,80.190002,80.190002,0
2017-06-22,81.019997,82.059998,80.849998,81.750000,81.750000,0
2017-06-23,82.419998,83.489998,82.209999,83.430000,83.430000,0
2017-06-26,82.529999,83.449997,82.160004,82.830002,82.830002,0
2017-06-27,83.510002,83.800003,81.620003,81.779999,81.779999,0
2017-06-28,82.360001,82.489998,81.160004,82.269997,82.269997,0
2017-06-29,81.610001,81.610001,79.959999,80.290001,80.290001,0
2017-06-30,80.139999,81.160004,80.010002,80.779999,80.779999,0
2017-07-03,79.440002,79.559998,78.769997,79.010002,79.010002,0
2017-07-05,78.919998,80.010002,78.480003,79.870003,79.870003,0
2017-07-06,79.769997,79.820000,78.900002,78.980003,78.980003,0
2017-07-07,78.650002,78.650002,77.019997,77.500000,77.500000,0
2017-07-10,77.209999,80.000000,76.769997,79.930000,79.930000,0
2017-07-11,79.699997,80.489998,78.589996,80.430000,80.430000,0
2017-07-12,81.169998,81.669998,80.230003,80.529999,80.529999,0
2017-07-13,80.489998,80.779999,79.260002,79.430000,79.430000,0
2017-07-14,80.570000,81.360001,80.540001,80.800003,80.800003,0
2017-07-17,81.709999,82.699997,81.699997,82.059998,82.059998,0
2017-07-18,82.599998,82.760002,82.190002,82.400002,82.400002,0
2017-07-19,82.500000,83.019997,82.110001,82.610001,82.610001,0
2017-07-20,82.330002,83.379997,82.300003,83.089996,83.089996,0
2017-07-21,83.589996,83.889999,82.949997,83.629997,83.629997,0
2017-07-24,83.800003,83.809998,81.720001,81.879997,81.879997,0
2017-07-25,82.290001,83.860001,82.269997,83.550003,83.550003,0
2017-07-26,83.199997,86.739998,82.879997,86.129997,86.129997,0
2017-07-27,86.629997,86.629997,84.050003,84.050003,84.050003,0
2017-07-28,84.449997,85.769997,84.239998,85.559998,85.559998,0
2017-07-31,85.550003,86.019997,84.940002,85.320000,85.320000,0
2017-08-01,85.059998,86.080002,84.510002,85.500000,85.500000,0
2017-08-02,85.019997,85.370003,84.389999,84.400002,84.400002,0
2017-08-03,84.419998,84.949997,83.809998,83.989998,83.989998,0
2017-08-04,83.230003,83.339996,81.989998,82.040001,82.040001,0
2017-08-07,82.089996,82.889999,81.860001,81.930000,81.930000,0
2017-08-08,82.510002,82.620003,81.260002,81.709999,81.709999,0
2017-08-09,83.029999,83.400002,82.290001,82.839996,82.839996,0
2017-08-10,83.809998,84.500000,83.730003,84.080002,84.080002,0
2017-08-11,84.199997,84.540001,83.500000,84.089996,84.089996,0
2017-08-14,83.349998,83.760002,82.839996,83.290001,83.290001,0
2017-08-15,82.089996,82.680000,81.959999,82.209999,82.209999,0
2017-08-16,82.160004,84.940002,82.160004,84.589996,84.589996,0
2017-08-17,84.889999,85.050003,84.099998,84.309998,84.309998,0
2017-08-18,85.309998,85.959999,83.779999,83.900002,83.900002,0
2017-08-21,84.349998,85.410004,84.320000,85.410004,85.410004,0
2017-08-22,85.290001,85.769997,84.830002,84.879997,84.879997,0
2017-08-23,85.089996,85.650002,84.830002,85.639999,85.639999,0
2017-08-24,85.339996,86.430000,85.169998,86.129997,86.129997,0
2017-08-25,86.379997,86.519997,85.180000,85.820000,85.820000,0
2017-08-28,86.669998,89.180000,86.650002,89.180000,89.180000,0
2017-08-29,89.970001,90.919998,88.379997,89.379997,89.379997,0
2017-08-30,89.019997,89.139999,88.029999,88.160004,88.160004,0
2017-08-31,88.459999,90.250000,88.430000,90.120003,90.120003,0
2017-09-01,90.699997,90.790001,89.589996,90.540001,90.540001,0
2017-09-05,91.349998,92.410004,91.089996,92.410004,92.410004,0
2017-09-06,92.209999,92.800003,90.620003,91.349998,91.349998,0
2017-09-07,92.169998,93.389999,91.870003,93.260002,93.260002,0
2017-09-08,93.110001,93.139999,90.949997,91.650002,91.650002,0
2017-09-11,90.580002,91.820000,89.500000,89.610001,89.610001,0
2017-09-12,89.209999,90.459999,88.949997,90.199997,90.199997,0
2017-09-13,89.959999,89.959999,88.400002,88.419998,88.419998,0
2017-09-14,88.040001,89.190002,87.720001,88.879997,88.879997,0
2017-09-15,89.029999,89.110001,88.000000,88.379997,88.379997,0
2017-09-18,87.580002,87.860001,86.510002,86.839996,86.839996,0
2017-09-19,87.010002,87.419998,86.529999,87.220001,87.220001,0
2017-09-20,87.519997,88.559998,84.699997,85.480003,85.480003,0
2017-09-21,84.449997,86.190002,84.379997,85.029999,85.029999,0
2017-09-22,85.500000,86.379997,85.500000,86.059998,86.059998,0
2017-09-25,85.809998,87.540001,85.529999,87.419998,87.419998,0
2017-09-26,86.480003,87.169998,85.820000,85.860001,85.860001,0
2017-09-27,85.129997,85.139999,84.669998,84.750000,84.750000,0
2017-09-28,84.779999,86.019997,84.750000,85.690002,85.690002,0
2017-09-29,85.769997,85.769997,84.639999,84.650002,84.650002,0
2017-10-02,84.360001,85.410004,84.080002,85.029999,85.029999,0
2017-10-03,85.269997,86.120003,85.169998,85.980003,85.980003,0
2017-10-04,86.400002,86.860001,85.970001,86.500000,86.500000,0
2017-10-05,86.519997,86.879997,85.800003,86.059998,86.059998,0
2017-10-06,85.610001,87.050003,84.860001,86.900002,86.900002,0
2017-10-09,87.169998,87.860001,87.160004,87.660004,87.660004,0
2017-10-10,88.120003,88.190002,86.559998,86.739998,86.739998,0
2017-10-11,87.059998,87.330002,85.430000,87.139999,87.139999,0
2017-10-12,87.070000,87.449997,86.510002,87.120003,87.120003,0
2017-10-13,87.599998,87.949997,86.809998,87.290001,87.290001,0
2017-10-16,87.500000,87.940002,85.910004,86.139999,86.139999,0
2017-10-17,85.410004,85.879997,84.779999,85.760002,85.760002,0
2017-10-18,85.489998,85.720001,84.760002,85.059998,85.059998,0
2017-10-19,85.519997,85.919998,85.139999,85.519997,85.519997,0
2017-10-20,85.269997,85.489998,84.639999,85.010002,85.010002,0
2017-10-23,84.489998,84.769997,83.750000,84.169998,84.169998,0
2017-10-24,83.919998,84.150002,83.410004,83.510002,83.510002,0
2017-10-25,83.480003,83.650002,82.300003,82.610001,82.610001,0
2017-10-26,82.879997,83.040001,81.040001,81.089996,81.089996,0
2017-10-27,80.959999,81.910004,80.660004,81.570000,81.570000,0
2017-10-30,81.580002,82.800003,81.220001,82.370003,82.370003,0
2017-10-31,81.959999,81.959999,80.889999,81.199997,81.199997,0
2017-11-01,81.809998,82.599998,81.129997,81.279999,81.279999,0
2017-11-02,81.339996,82.279999,81.000000,81.300003,81.300003,0
2017-11-03,81.389999,81.500000,80.010002,80.720001,80.720001,0
2017-11-06,80.930000,82.639999,80.820000,82.279999,82.279999,0
2017-11-07,82.019997,82.129997,81.290001,81.870003,81.870003,0
2017-11-08,82.610001,82.949997,82.269997,82.410004,82.410004,0
2017-11-09,82.339996,82.510002,81.529999,81.879997,81.879997,0
2017-11-10,81.790001,82.040001,80.550003,80.599998,80.599998,0
2017-11-13,80.650002,81.019997,80.279999,80.419998,80.419998,0
2017-11-14,80.050003,80.459999,79.519997,80.000000,80.000000,0
2017-11-15,80.169998,80.190002,79.580002,80.040001,80.040001,0
2017-11-16,80.089996,80.230003,79.599998,79.839996,79.839996,0
2017-11-17,80.070000,81.160004,80.019997,80.879997,80.879997,0
2017-11-20,80.440002,80.589996,79.690002,80.010002,80.010002,0
2017-11-21,80.279999,80.970001,80.230003,80.660004,80.660004,0
2017-11-22,81.230003,81.879997,81.120003,81.750000,81.750000,0
2017-11-24,81.849998,82.150002,81.010002,81.110001,81.110001,0
2017-11-27,81.849998,81.870003,80.959999,81.470001,81.470001,0
2017-11-28,81.440002,81.709999,81.000000,81.139999,81.139999,0
2017-11-29,80.309998,80.510002,79.440002,79.650002,79.650002,0
2017-11-30,79.459999,80.050003,78.959999,79.419998,79.419998,0
2017-12-01,79.370003,80.690002,79.169998,79.660004,79.660004,0
2017-12-04,79.370003,79.370003,78.690002,78.730003,78.730003,0
2017-12-05,78.410004,78.410004,77.169998,77.510002,77.510002,0
2017-12-06,77.169998,77.419998,76.379997,76.419998,76.419998,0
2017-12-07,75.709999,76.879997,75.650002,76.459999,76.459999,0
2017-12-08,76.650002,77.440002,76.620003,76.930000,76.930000,0
2017-12-11,76.970001,77.970001,76.680000,76.989998,76.989998,0
2017-12-12,76.849998,76.989998,76.449997,76.900002,76.900002,0
2017-12-13,76.930000,80.370003,76.930000,79.889999,79.889999,0
2017-12-14,79.739998,80.190002,78.790001,79.680000,79.680000,0
2017-12-15,80.070000,80.529999,79.849998,80.230003,80.230003,0
2017-12-18,80.769997,81.900002,80.769997,81.680000,81.680000,0
2017-12-19,81.400002,81.940002,81.070000,81.570000,81.570000,0
2017-12-20,82.059998,83.209999,81.699997,83.010002,83.010002,0
2017-12-21,82.860001,83.779999,82.519997,83.379997,83.379997,0
2017-12-22,83.449997,84.129997,83.209999,84.010002,84.010002,0
2017-12-26,84.290001,85.959999,84.220001,85.650002,85.650002,0
2017-12-27,85.769997,85.790001,85.019997,85.320000,85.320000,0
2017-12-28,85.669998,85.830002,84.559998,85.449997,85.449997,0
2017-12-29,85.959999,86.000000,84.639999,85.269997,85.269997,0
2018-01-02,86.209999,88.169998,86.209999,88.139999,88.139999,0
2018-01-03,88.239998,88.260002,85.910004,87.080002,87.080002,0
2018-01-04,86.989998,87.790001,86.440002,87.790001,87.790001,0
2018-01-05,87.500000,87.750000,86.980003,87.389999,87.389999,0
2018-01-08,87.309998,87.480003,86.000000,86.290001,86.290001,0
2018-01-09,85.540001,85.550003,84.570000,84.949997,84.949997,0
2018-01-10,85.720001,86.709999,85.629997,86.070000,86.070000,0
2018-01-11,86.300003,87.250000,86.279999,87.040001,87.040001,0
2018-01-12,87.800003,89.110001,87.279999,89.110001,89.110001,0
2018-01-16,89.250000,90.370003,88.959999,90.269997,90.269997,0
2018-01-17,89.870003,90.940002,89.000000,89.120003,89.120003,0
2018-01-18,89.070000,89.500000,87.410004,87.570000,87.570000,0
2018-01-19,88.209999,88.419998,87.839996,87.970001,87.970001,0
2018-01-22,88.220001,88.610001,87.470001,88.309998,88.309998,0
2018-01-23,87.779999,90.059998,86.940002,89.910004,89.910004,0
2018-01-24,90.489998,92.940002,90.489998,92.080002,92.080002,0
2018-01-25,92.620003,92.739998,89.379997,89.910004,89.910004,0
2018-01-26,90.120003,90.790001,89.879997,90.309998,90.309998,0
2018-01-29,89.910004,89.910004,87.449997,87.470001,87.470001,0
2018-01-30,87.919998,88.449997,86.169998,86.559998,86.559998,0
2018-01-31,87.440002,87.959999,85.910004,87.660004,87.660004,0
2018-02-01,86.949997,88.339996,86.599998,87.599998,87.599998,0
2018-02-02,86.419998,86.419998,83.709999,83.879997,83.879997,0
2018-02-05,83.839996,84.940002,82.440002,83.070000,83.070000,0
2018-02-06,82.370003,83.099998,81.750000,82.099998,82.099998,0
2018-02-07,81.480003,82.779999,80.400002,80.540001,80.540001,0
2018-02-08,80.709999,81.250000,79.769997,79.860001,79.860001,0
2018-02-09,79.790001,79.839996,76.389999,78.349998,78.349998,0
2018-02-12,78.830002,81.639999,78.809998,81.080002,81.080002,0
2018-02-13,81.209999,81.559998,80.489998,81.059998,81.059998,0
2018-02-14,80.989998,86.010002,80.589996,85.500000,85.500000,0
2018-02-15,85.629997,85.940002,83.739998,85.480003,85.480003,0
2018-02-16,84.739998,84.760002,82.290001,83.230003,83.230003,0
2018-02-20,82.230003,82.570000,80.760002,80.830002,80.830002,0
2018-02-21,81.379997,82.860001,80.459999,80.510002,80.510002,0
2018-02-22,80.669998,81.349998,79.970001,80.019997,80.019997,0
2018-02-23,79.860001,80.730003,79.519997,80.529999,80.529999,0
2018-02-26,81.169998,81.540001,80.779999,81.269997,81.269997,0
2018-02-27,80.550003,80.610001,78.519997,78.970001,78.970001,0
2018-02-28,78.930000,79.370003,78.269997,78.269997,78.269997,0
2018-03-01,77.730003,79.120003,76.800003,78.930000,78.930000,0
2018-03-02,79.360001,79.800003,78.650002,78.750000,78.750000,0
2018-03-05,78.459999,79.410004,78.139999,79.099998,79.099998,0
2018-03-06,79.860001,81.599998,79.849998,80.800003,80.800003,0
2018-03-07,80.559998,80.830002,78.599998,78.790001,78.790001,0
2018-03-08,78.750000,79.120003,77.860001,78.970001,78.970001,0
2018-03-09,78.860001,79.550003,78.599998,78.900002,78.900002,0
2018-03-12,78.620003,79.830002,78.290001,79.669998,79.669998,0
2018-03-13,80.000000,80.489998,79.419998,79.699997,79.699997,0
2018-03-14,79.930000,80.209999,79.610001,79.790001,79.790001,0
2018-03-15,79.449997,79.589996,78.669998,78.809998,78.809998,0
2018-03-16,78.769997,79.269997,78.120003,78.699997,78.699997,0
