,Date,Open,High,Low,Close,Volume,MA_short,MA_long,EMA_short,EMA_long,EMA_short_MACD,EMA_long_MACD,MACD,MACD_signal,MACD_hist,BIAS_short,BIAS_long,VR,OBV
68,2017-04-25,84.199997,84.57,81.309998,82.379997,0,85.64220008000008,,86.32287975645119,87.99184276475421,86.23189833878068,86.06182675934446,0.1700715794362253,0.589371005674442,-0.4192994262382167,-3.809107048806299,,,0
69,2017-04-26,82.029999,83.339996,80.870003,83.309998,0,85.41820000000007,,86.20472753070801,87.94525724470691,85.7823752097375,85.8579875919856,-0.07561238224811007,0.45637430620526415,-0.5319866884533742,-2.468094621521028,,,0
70,2017-04-27,82.860001,82.860001,80.360001,81.08000200000001,0,85.15440010000006,,86.0037579020528,87.87694624724715,85.05893317747018,85.50406273332,-0.4451295558498174,0.2760735100593853,-0.7212030659092027,-4.784718223856115,,,0
71,2017-04-28,81.269997,83.349998,81.059998,83.099998,0,84.94840002000005,,85.8898849647174,87.82941442389145,84.75755853478246,85.32598386418518,-0.5684253294027144,0.10717372437974185,-0.6755990537824562,-2.175911517538727,,,0
72,2017-05-01,82.559998,82.959999,80.33000200000001,80.769997,0,84.67459998000005,,85.6891050445324,87.75917146444975,84.14408752943132,84.98850335572702,-0.8444158262957018,-0.0831442017896004,-0.7612716245061014,-4.611303721449299,,,0
73,2017-05-02,80.620003,81.760002,80.300003,81.260002,0,84.44860006000006,,85.51541472906054,87.69450311156965,83.70038206336497,84.7123180701176,-1.0119360067526344,-0.2689025753022967,-0.7430334314503377,-3.7757855757639405,,,0
74,2017-05-03,81.07,82.529999,80.190002,80.57,0,84.22540000000006,,85.32147689654836,87.62361253334507,83.21878482284728,84.40547969455334,-1.1866948717060524,-0.45246104448050084,-0.7342338272255515,-4.340020943800883,,,0
75,2017-05-04,79.440002,79.440002,77.459999,78.260002,0,83.99239996000006,,85.04455631237,87.53044227928194,82.45589515779386,83.95025912458642,-1.4943639667925623,-0.6608416379316007,-0.8335223288609617,-6.824900779987253,,,0
76,2017-05-05,78.639999,80.940002,78.639999,80.279999,0,83.80579992000007,,84.85771092757119,87.45829856506023,82.12114190274865,83.67838800424668,-1.5572461014980377,-0.8401225368316444,-0.7171235646663933,-4.207108485767989,,,0
77,2017-05-08,80.260002,80.650002,79.440002,80.559998,0,83.64459982000005,,84.68917316570565,87.38965875844272,81.8809659177104,83.44739615208026,-1.5664302343698608,-0.985384080349521,-0.5810461540203399,-3.6877477166942083,,,0
78,2017-05-09,80.0,80.239998,79.360001,80.199997,0,83.55919974000005,,84.51312704156032,87.31811983547315,81.62235531498573,83.20684806674099,-1.5844927517552634,-1.105205817277003,-0.47928693447826043,-4.020147093859728,,,0
79,2017-05-10,81.110001,82.089996,80.959999,81.510002,0,83.49779974000006,,84.39535743208738,87.26032761820477,81.60507018960331,83.08115576550091,-1.4760855758975993,-1.179381770311698,-0.29670380558590126,-2.380658827166432,,,0
80,2017-05-11,81.93,83.860001,81.900002,83.839996,0,83.47399968000005,,84.37357855239767,87.22629446777488,81.94890492966434,83.13736615324159,-1.1884612235772494,-1.1811976609904753,-0.007263562586774075,0.43845547284544684,,,0
81,2017-05-12,84.699997,85.620003,84.150002,84.970001,0,83.55419972000006,,84.39696766798993,87.20384378650348,82.41368894048522,83.27311688263109,-0.8594279421458708,-1.1168437164938514,0.2574157743479806,1.6944705170349978,,,0
82,2017-05-15,85.940002,86.059998,84.089996,85.160004,0,83.61459982000005,,84.42689066140208,87.18350707220992,82.83619894964133,83.41288629873249,-0.5766873490911593,-1.0088124420360343,0.432125092944875,1.8482468173342839,,,0
83,2017-05-16,85.300003,86.029999,85.300003,85.779999,0,83.73259986000006,,84.47995373350398,87.16954181776008,83.28909126508113,83.58822798030786,-0.29913671522673724,-0.8668772956469895,0.5677405804202522,2.4451637037702962,,,0
84,2017-05-17,86.949997,88.010002,85.940002,86.540001,0,83.88019980000007,,84.56073990081755,87.16327773002118,83.78923122429941,83.80687783361839,-0.017646609318973105,-0.6970311573980442,0.6793845480790711,3.170952389648374,,,0
85,2017-05-18,85.540001,85.540001,83.58000200000001,84.25,0,83.99479986000006,,84.54855402235411,87.13428989191152,83.86011872825335,83.8397016977948,0.020417030458560248,-0.5535415191621248,0.573958549620685,0.3038284994134189,,,0
86,2017-05-19,84.93,85.449997,84.760002,85.160004,0,84.14400000000006,,84.57253245285003,87.1146452561711,84.06010107775283,83.93750186832851,0.12259920942432245,-0.41831337294376814,0.5409125823680906,1.2074586423273646,,,0
87,2017-05-22,85.66999799999999,86.809998,85.66999799999999,86.160004,0,84.27120002000007,,84.63478623901278,87.10514633819926,84.38316306579087,84.10213165585974,0.2810314099311313,-0.2784444159541779,0.5594758258853092,2.2413398403626212,,,0
88,2017-05-23,86.239998,86.720001,83.660004,83.849998,0,84.34019994000006,,84.60401022963973,87.07275680249579,84.30113767105381,84.08345508875901,0.21768258229479898,-0.17921901606907728,0.3969015983638763,-0.5812197983272438,,,0
89,2017-05-24,83.720001,84.949997,82.379997,84.860001,0,84.47719992000006,,84.61404908337936,87.0507393318242,84.38711664473784,84.1409770081102,0.24613963662764604,-0.09414728536833986,0.34028692199598587,0.45314129772583484,,,0
90,2017-05-25,84.099998,84.68,83.370003,84.07,0,84.48359992000005,,84.59271382520762,87.02108023399511,84.33832946862432,84.13571945195389,0.20261001667043388,-0.03479582487050681,0.2374058415409407,-0.48956237706691275,,,0
91,2017-05-26,84.779999,85.139999,84.43,84.650002,0,84.51159996000005,,84.59496042029753,86.9974874157464,84.38627908883596,84.17381445551285,0.2124646333231084,0.014656266828259372,0.197808366494849,0.16376691491517423,,,0
92,2017-05-30,83.879997,84.300003,83.379997,83.449997,0,84.52959984000005,,84.55005989401135,86.96218900364944,84.24223569055351,84.12019834769708,0.12203734285643009,0.0361324820547541,0.08590486080167599,-1.2771891054063327,,,0
93,2017-05-31,83.459999,83.91999799999999,82.300003,83.389999,0,84.52599982000005,,84.50456730993248,86.92664482450866,84.11112235354528,84.06610950712692,0.04501284641835923,0.03790855492885525,0.007104291489503985,-1.3439661434578565,,,0
94,2017-06-01,82.599998,83.650002,82.43,83.050003,0,84.49239982000006,,84.44752557228807,86.88807127401604,83.94787322223063,83.99084235845085,-0.042969136220222026,0.021733016688984207,-0.06470215290920624,-1.7071320297126042,,,0
95,2017-06-02,83.790001,84.190002,83.010002,83.220001,0,84.45479988000007,,84.39938735376697,86.8515730623343,83.835892880349,83.9337429985656,-0.09785011821661271,-0.002183610304029466,-0.09566650791258324,-1.4620825361667646,,,0
96,2017-06-05,83.540001,83.720001,82.150002,83.120003,0,84.42799996000007,,84.34921541832513,86.81444301196282,83.72575597567992,83.87346596163482,-0.14770998595490425,-0.031288885445784204,-0.11642110050912005,-1.5492454643243536,,,0
97,2017-06-06,84.239998,87.389999,84.220001,87.389999,0,84.49599998000006,,84.46846183329278,86.82016993721693,84.28948567172915,84.13394989040262,0.15553578132653456,0.006076047920572314,0.14945973340596225,3.4250130428481103,,,0
98,2017-06-07,86.739998,87.279999,85.610001,86.589996,0,84.52139990000006,,84.55165925159503,86.81787964928444,84.64341033761697,84.31587923185427,0.32753110576270217,0.07036705950536866,0.2571640462573335,2.447422904077971,,,0
99,2017-06-08,85.83000200000001,85.970001,84.339996,85.66999799999999,0,84.56639990000006,,84.5955156731011,86.80645794133136,84.80134690106051,84.416184325791,0.38516257526951847,0.1333261626710236,0.2518364125984949,1.305007782411141,,,0
100,2017-06-09,84.489998,85.150002,84.220001,84.370003,0,84.57159994000007,,84.58667203886185,86.7822146085818,84.73498630089736,84.41276348684352,0.3222228140538448,0.17110549295374447,0.15111732110010032,-0.2383742771132356,,,0
101,2017-06-12,84.029999,84.519997,83.089996,83.41999799999999,0,84.57459996000007,,84.54092011576923,86.74875971695411,84.53268040845161,84.33922530263288,0.19345510581872816,0.17557541552732395,0.01787969029140421,-1.365187610164462,,,0
102,2017-06-13,83.389999,84.690002,82.790001,84.290001,0,84.58500004000007,,84.53108015044494,86.7242944560889,84.49534511484367,84.33557905799341,0.15976605685025902,0.1724135437915812,-0.012647486941322172,-0.3487604656387775,,,0
103,2017-06-14,85.519997,85.66999799999999,80.769997,81.16999799999999,0,84.50239994000007,,84.39927300729025,86.66902782468503,83.98375325102157,84.10109157221612,-0.11733832119455201,0.11446317078951936,-0.23180149198407135,-3.94355893130398,,,0
104,2017-06-15,80.300003,81.309998,79.66999799999999,79.839996,0,84.37359988000006,,84.22047783053377,86.60107725926528,83.34625213547979,83.78545486316307,-0.4392027276832806,0.0037299910875679926,-0.4429327187708486,-5.373249317852923,,,0
105,2017-06-16,80.019997,80.260002,79.25,79.709999,0,84.24079990000006,,84.04359630776773,86.53250931638703,82.7868285761752,83.4835692436695,-0.6967406674943106,-0.13636414063628866,-0.560376526858022,-5.378392543017693,,,0
106,2017-06-19,79.41999799999999,80.589996,79.260002,79.66999799999999,0,84.10859988000006,,83.87208264863959,86.46422562169663,82.30731617984056,83.20108248487918,-0.8937663050386249,-0.2878445735232271,-0.6059217315153977,-5.277227163848565,,,0
107,2017-06-20,79.540001,79.559998,78.660004,79.050003,0,83.96719988000007,,83.68298148594785,86.39045226227677,81.8061910752497,82.89359511562887,-1.0874040403791696,-0.4477564668998807,-0.6396475734792889,-5.8560924825733975,,,0
108,2017-06-21,79.089996,80.279999,78.889999,80.190002,0,83.83759996000006,,83.54600189826361,86.32875623976656,81.55754660213437,82.69332895891561,-1.1357823567812488,-0.5853616448799166,-0.5504207119013322,-4.350790053317806,,,0
109,2017-06-22,81.019997,82.059998,80.849998,81.75,0,83.69220002000006,,83.47557045127289,86.28319647618679,81.58715481719062,82.62345273973668,-1.036297922546055,-0.675548900415117,-0.36074902213093796,-2.3206463918213736,,,0
110,2017-06-23,82.41999799999999,83.489998,82.209999,83.43,0,83.57220002000005,,83.47378337475237,86.25480646149838,81.87066946069976,82.68319698123767,-0.8125275205379126,-0.7029446244401554,-0.10958289609775718,-0.1701522994081959,,,0
111,2017-06-26,82.529999,83.449997,82.160004,82.83000200000001,0,83.44080002000004,,83.44853704633071,86.22072880516505,82.01825908213057,82.69407142707192,-0.6758123449413489,-0.6975181685403181,0.02170582359896922,-0.7320136190612143,,,0
112,2017-06-27,83.510002,83.800003,81.620003,81.779999,0,83.28919998000005,,83.38310418176873,86.17654243894451,81.98160368487972,82.62636235839993,-0.6447586735202151,-0.6869662695361793,0.042207596015964244,-1.812000812065003,,,0
113,2017-06-28,82.360001,82.489998,81.160004,82.269997,0,83.15139984000005,,83.33945291973859,86.13767134004955,82.02597188720591,82.59996492444438,-0.5739930372384663,-0.6643716230764344,0.0903785858379681,-1.0599975967885629,,,0
114,2017-06-29,81.610001,81.610001,79.959999,80.290001,0,83.03119980000005,,83.21986656994493,86.0794855655217,81.75889944302038,82.42885648559664,-0.6699570425762573,-0.6654887069764069,-0.0044683355998503815,-3.3014081533241284,,,0
115,2017-06-30,80.139999,81.160004,80.010002,80.779999,0,82.91139984000004,,83.12418548877062,86.0267543559145,81.60829937486339,82.30671889407097,-0.698419519207576,-0.6720748694226786,-0.026344649784897367,-2.57069696581309,,,0
116,2017-07-03,79.440002,79.559998,78.769997,79.010002,0,82.75479996000006,,82.96284495979921,85.95693592451238,81.2085613171921,82.0625176426583,-0.8539563254661999,-0.7084511606315497,-0.14550516483465026,-4.525173116012755,,,0
117,2017-07-05,78.91999799999999,80.010002,78.480003,79.870003,0,82.64339998000005,,82.84155703980709,85.89636942775107,81.00262926839332,81.90010915060955,-0.8974798822162313,-0.7462569049486247,-0.15122297726760658,-3.3558602146949763,,,0
118,2017-07-06,79.769997,79.82,78.900002,78.980003,0,82.57540010000004,,82.69012354804995,85.82754986130578,80.6914559963328,81.68380499130515,-0.9923489949723461,-0.7954753229535135,-0.19687367201883255,-4.354077722476625,,,0
119,2017-07-07,78.650002,78.650002,77.019997,77.5,0,82.45920014000005,,82.48658929126367,85.74468866865598,80.20046276612776,81.37389351046772,-1.1734307443399672,-0.8710664072309817,-0.30236433710898547,-6.014125933286123,,,0
120,2017-07-10,77.209999,80.0,76.769997,79.93,0,82.43620010000006,,82.38633088768471,85.68683106996289,80.1588531098004,81.26693843561826,-1.1080853258178536,-0.9184701909484452,-0.1896151348694084,-3.040169363653209,,,0
121,2017-07-11,79.699997,80.489998,78.589996,80.43,0,82.38280014000007,,82.30961202934414,85.63452429314734,80.20056801598496,81.20494299594283,-1.0043749799578734,-0.9356511487503567,-0.06872383120751668,-2.370397870285431,,,0
122,2017-07-12,81.16999799999999,81.66999799999999,80.230003,80.529999,0,82.37800018000007,,82.23982328309536,85.58373299669812,80.25124970583343,81.15494714439151,-0.9036974385580834,-0.9292604067118942,0.025562968153810872,-2.243318818085038,,,0
123,2017-07-13,80.489998,80.779999,79.260002,79.43,0,82.34140014000008,,82.12963413473868,85.52250182260163,80.12490359724367,81.027173281844,-0.9022696846003271,-0.9238622622895757,0.021592577689248604,-3.5357671050650006,,,0
124,2017-07-14,80.57,81.360001,80.540001,80.800003,0,82.34600020000009,,82.07749173729796,85.4755117845658,80.22876504382157,81.01034585355927,-0.7815808097377044,-0.8954059717791797,0.1138251620414753,-1.8774405511442023,,,0
125,2017-07-17,81.709999,82.699997,81.699997,82.059998,0,82.42200012000008,,82.07680570838433,85.44152657277908,80.51049319092594,81.08809786440673,-0.577604673480792,-0.8318457121194629,0.25424103863867087,-0.4392056968686003,,,0
126,2017-07-18,82.599998,82.760002,82.190002,82.400002,0,82.46440018000008,,82.08948007276142,85.41126264668178,80.8011868538604,81.18527594852475,-0.38408909466434693,-0.7422943886283956,0.35820529396404865,-0.07809209775311186,,,0
127,2017-07-19,82.5,83.019997,82.110001,82.610001,0,82.50540024000009,,82.10989265814332,85.38338939646604,81.07946595326649,81.29081113752291,-0.21134518425641602,-0.6361045477539577,0.42475936349754173,0.12678050127099336,,,0
