,Date,Open,High,Low,Close,Volume,MA_short,MA_long,EMA_short,EMA_long,EMA_short_MACD,EMA_long_MACD,MACD,MACD_signal,MACD_hist,BIAS_short,BIAS_long,VR,OBV
0,2017-11-09,7446.830078,7446.830078,7101.52002,7143.580078,3226249984,,,7143.580078,7143.580078,7143.580078,7143.580078,0.0,,,,,,0
1,2017-11-10,7173.72998,7312.0,6436.870117,6618.140136999999,5208249856,,,7122.9745901176475,7138.351819880598,7062.7431639999995,7104.658600888889,-41.91543688888942,,,,,,-5208249856
2,2017-11-11,6618.609863000001,6873.149901999999,6204.220215,6357.600098,4908680192,,,7092.95990415225,7130.58314603104,6954.259615384615,7049.32093400823,-95.06131862361508,,,,,,-10116930048
3,2017-11-12,6295.450195,6625.049805,5519.009765999999,5950.069824,8957349888,,,7048.14068532275,7118.836744816801,6799.76887824852,6967.894925859472,-168.1260476109519,,,,,,-19074279936
4,2017-11-13,5938.25,6811.189941,5844.290039,6559.490234000001,6263249920,,,7028.97792252578,7113.271107893251,6762.802932979517,6937.6427264624745,-174.83979348295725,,,,,,-12811030016
5,2017-11-14,6561.47998,6764.97998,6461.75,6635.75,3197110016,,,7013.557219681632,7108.519654083368,6743.256327905745,6915.280302280069,-172.0239743743241,,,,,,-9613920000
6,2017-11-15,6634.759765999999,7342.25,6634.759765999999,7315.540039,4200880128,,,7025.399683184313,7110.579558410896,6831.299975766399,6944.929171666731,-113.62919590033198,,,,,,-5413039872
7,2017-11-16,7323.240234000001,7967.379883,7176.580078,7871.689941,5123809792,,,7058.587536431987,7118.152796048599,6991.359970417723,7013.57811754327,-22.218147125547148,,,,,,-289230080
8,2017-11-17,7853.569823999999,8004.589844,7561.089844,7708.990234000001,4651670016,,,7084.093524571909,7124.031775530702,7101.764626353459,7065.0901261696945,36.674500183764394,-69.83625532212919,106.51075550589358,,,,-4940900096
9,2017-11-18,7697.209961,7884.990234000001,7463.439941,7790.149901999999,3667190016,,,7111.782009961246,7130.659816590099,7207.670053376003,7118.79825771268,88.8717956633227,-34.27643891167186,123.14823457499456,,,,-1273710080
10,2017-11-19,7766.029785,8101.910156,7694.100098000001,8036.490234000001,3149319936,,,7148.0450775706095,7139.673054574277,7335.18085039508,7186.775441141371,148.40540925370897,5.693305634510884,142.71210361919807,,,,1875609856
11,2017-11-20,8039.069823999999,8336.860352,7949.359863,8200.639648,3488450048,,,7189.323296018821,7150.229936100901,7468.328357718914,7261.87649350127,206.45186421764447,48.80782452931276,157.6440396883317,,,,5364059904
12,2017-11-21,8205.740234,8348.660156,7762.709961,8071.259765999999,4277609984,,,7223.909039939651,7159.394412020295,7561.0870359160035,7321.830809982657,239.2562259333463,89.11332302297387,150.1429029103724,,,,1086449920
13,2017-11-22,8077.950195,8302.259766,8075.470215,8253.549805,3633530112,,,7264.2871091577035,7170.281530358402,7667.619769621234,7390.847031835793,276.77273778544077,128.3718126069264,148.40092517851437,,,,4719980032
14,2017-11-23,8232.379883,8267.400391,8038.77002,8038.77002,4225179904,,,7294.658988014265,7178.9232068722495,7724.719808141043,7438.841327255364,285.878480885679,161.0219197822746,124.85656110340437,,,,494800128
15,2017-11-24,8074.02002,8374.160156,7940.930176000001,8253.69043,5058610176,,,7332.268064170568,7189.6174080974015,7806.0999038116515,7499.200520051263,306.89938376038845,191.04241437966155,115.8569693807269,,,,5553410304
16,2017-11-25,8241.709961,8790.919922,8191.149901999999,8790.919922,4342060032,,,7389.470097810939,7205.550766444691,7957.610675840628,7594.883438714132,362.7272371264953,226.17039063284895,136.55684649364636,,,,9895470336
17,2017-11-26,8789.040039,9522.929688,8775.589844,9330.549805,5475579904,,,7465.590870641882,7226.695035485043,8168.832080326685,7723.451317698271,445.38076262841423,270.81674220110705,174.56402042730718,,,,15371050240
18,2017-11-27,9352.719727,9818.349609,9352.719727,9818.349609,5653320192,,,7557.855919204946,7252.48264318171,8422.604007814887,7878.628968905807,543.9750389090805,326.24723919260856,217.7277997164719,,,,21024370432
19,2017-11-28,9823.429688,10125.700195,9736.299805,10058.799805,6348819968,,,7655.932150020439,7280.406197030648,8674.326438151058,8040.123104912784,634.2033332382744,388.55683877475866,245.6464944635157,,,,27373190400
20,2017-11-29,10077.400391,11517.400391,9601.030273,9888.610352,11568799744,,,7743.488157941207,7306.358477179598,8861.139347973973,8177.048086178504,684.0912617954691,448.2139632324227,235.8772985630464,,,,15804390656
21,2017-11-30,9906.790039,10801.0,9202.049805,10233.599609,8310689792,,,7841.139587394493,7335.485254610647,9072.287080439515,8329.385236017133,742.901844422382,507.5896547446246,235.31218967775743,,,,24115080448
22,2017-12-01,10198.599609,11046.700195,9694.650391,10975.599609,6783119872,,,7964.059588241768,7371.705297937904,9365.104392525744,8525.401115497345,839.7032770283986,574.406797998609,265.29647902978957,,,,30898200320
23,2017-12-02,10978.299805,11320.200195,10905.099609,11074.599609,5138500096,,,8086.041549840131,7408.55001745096,9628.103656598707,8714.230633534578,913.8730230641286,642.6221810502522,271.2508420138764,,,,36036700416
24,2017-12-03,11082.700195,11858.700195,10862.0,11323.200195,6608309760,,,8212.988947689539,7447.50176051115,9888.887739429676,8907.487638087572,981.4001013421039,710.6347091752085,270.76539216689537,,,,42645010176
25,2017-12-04,11315.400391,11657.200195,11081.799805,11657.200195,6132409856,,,8348.056055427205,7489.3893071229795,10160.93580951742,9111.170049710714,1049.7657598067053,778.6665328720643,271.099226934641,,,,48777420032
26,2017-12-05,11685.700195,12032.0,11604.599609,11916.700195,6895260160,,,8488.00288443006,7533.442151778473,10431.05340728397,9318.98709750992,1112.066309774049,845.5081012481279,266.55820852592103,,,,55672680192
27,2017-12-06,11923.400391,14369.099609,11923.400391,14291.5,12656300032,,,8715.591006609273,7600.686508477195,11024.96826770182,9687.321386583259,1337.6468811185623,944.1266131667753,393.520267951787,,,,68328980224
28,2017-12-07,14266.099609,17899.699219,14057.299805,17899.699219,17950699520,,,9075.752112977536,7703.164246890357,12082.619183286157,10295.64567046598,1786.9735128201773,1112.9572458475225,674.0162669726549,,,,86279679744
29,2017-12-08,17802.900391,18353.400391,14336.900391,16569.400391,21135998976,,,9369.620672899986,7791.3855020556275,12772.893215242133,10760.368242357388,2012.5249728847448,1293.0937894948866,719.4311833898582,,,,65143680768
30,2017-12-09,16523.300781,16783.0,13674.900391,15178.200195,13911300096,,,9597.408105139202,7864.886145766517,13142.940442897188,11087.615053664249,2055.3253892329394,1445.6912346322797,609.6341546006597,,,,51232380672
31,2017-12-10,15168.400391,15850.599609,13226.599609,15455.400391,13433299968,,,9827.133292820017,7940.413650694214,13498.703511836084,11411.154708281712,2087.5488035543713,1574.1645354522589,513.3842681021124,,,,64665680640
32,2017-12-11,15427.400391,17513.900391,15404.799805,16936.800781,12153900032,,,10105.943782552566,8029.929940548003,14027.641553245918,11820.461824779362,2207.1797284665554,1700.847869157123,506.3318593094325,,,,76819580672
33,2017-12-12,16919.800781,17781.800781,16571.599609,17415.400391,14603799552,,,10392.589139746584,8123.317706224143,14548.8352205927,12234.901718573485,2313.9335020192157,1823.5272015412743,490.4063004779414,,,,91423380224
34,2017-12-13,17500.0,17653.099609,16039.700195,16408.199219,12976900096,,,10628.495417364364,8205.754338192062,14834.891220347668,12544.034866753225,2290.856353594443,1917.0309615831213,373.8253920113218,,,,78446480128
35,2017-12-14,16384.599609,17085.800781,16185.900391,16564.0,13777399808,,,10861.260302957919,8288.920961692638,15100.907955678795,12841.810061808543,2259.097893870252,1985.4665566608805,273.6313372093714,,,,92223879936
36,2017-12-15,16601.300781,18154.099609,16601.300781,17706.900391,14309999616,,,11129.716776998785,8382.6321997952,15501.829868805135,13202.187123230131,2299.6427455750036,2048.318111640279,251.32463393472472,,,,106533879552
37,2017-12-16,17760.300781,19716.699219,17515.300781,19497.400391,12740599808,,,11457.861232449812,8493.226908165398,16116.533026065885,13668.49921713901,2448.0338089268753,2128.2778580872096,319.75595083966573,,,,119274479360
38,2017-12-17,19475.800781,20089.0,18974.099609,19140.800781,13314599936,,,11759.152979451781,8599.17291685032,16581.80498836344,14073.854888536122,2507.9500998273197,2204.2249253062246,303.72517452109514,,,,105959879424
39,2017-12-18,19106.400391,19371.0,18355.900391,19114.199219,14839499776,,,12047.586165316417,8703.800044234895,16971.404100769065,14447.213727829741,2524.1903729393234,2268.226522104268,255.96385083505538,,,,91120379648
40,2017-12-19,19118.300781,19177.800781,17275.400391,17776.699219,16894499840,,,12272.257265460872,8794.077647963903,17095.295657419978,14693.84228273124,2401.4533746887373,2294.874726344291,106.57864834444626,,,,74225879808
41,2017-12-20,17760.300781,17934.699219,16077.700195,16624.599609,22149699584,,,12442.937357364368,8871.993289367249,17022.88088073998,14836.861343936333,2186.0195368036475,2273.1018362035143,-87.08229939986677,,,,52076180224
42,2017-12-21,16642.400391,17567.699219,15342.700195,15802.900391,16516599808,,,12574.700613585374,8940.957539134739,16835.191574626137,14908.419791866974,1926.7717827591623,2203.831111193391,-277.0593284342285,,,,35559580416
43,2017-12-22,15898.0,15943.400391,11833.0,13831.799805,22197999616,,,12623.998621091829,8989.62263630753,16373.131302375961,14828.670163210161,1544.4611391658,2071.949936493748,-527.4887973279479,,,,13361580800
44,2017-12-23,13948.700195,15603.200195,13828.799805,14699.200195,13086000128,,,12705.37907497058,9046.434353309443,16115.603439702736,14819.079795194593,1296.5236445081428,1916.8579228867093,-620.3342783785665,,,,26447580928
45,2017-12-24,14608.200195,14626.0,12747.700195,13925.799805,11572299776,,,12753.238711442322,9094.985253326266,15778.710572825392,14752.91090703203,1025.7996657933618,1738.6400614819192,-712.8403956885575,,,,14875281152
46,2017-12-25,13995.900391,14593.0,13448.900391,14026.599609,10664699904,,,12803.174432915173,9144.056042934959,15509.155039929177,14699.110070140769,810.0449697884087,1552.9158659082639,-742.8708961198552,,,,25539981056
47,2017-12-26,14036.599609,16461.199219,14028.900391,16099.799805,13454300160,,,12932.453859271442,9213.267423652023,15600.023465324688,14802.864865315525,797.1586000091629,1401.7610418632273,-604.6024418540644,,,,38994281216
