,Date,Open,High,Low,Close,Volume,MA_short,MA_long,EMA_short,EMA_long,EMA_short_MACD,EMA_long_MACD,MACD,MACD_signal,MACD_hist,BIAS_short,BIAS_long,VR,OBV
0,2017-01-04,28.9625,29.127501000000002,28.9375,29.004998999999998,84472400,,,29.004998999999998,29.004998999999998,29.004998999999998,29.004998999999998,0.0,,,,,,0
1,2017-01-05,28.98,29.215,28.952499,29.1525,88774400,,,29.010783352941175,29.00646667164179,29.02769146153846,29.015924999999996,0.011766461538464057,,,,,,88774400
2,2017-01-06,29.195,29.540001,29.1175,29.477501,127007600,,,29.02908600576701,29.011153580381674,29.09689292899408,29.05011581481481,0.046777114179270995,,,,,,215782000
3,2017-01-09,29.487499,29.8575,29.485001,29.747498999999998,134247600,,,29.05725906436438,29.01848040047738,29.196986170687296,29.10177382853223,0.09521234215506524,,,,,,350029600
4,2017-01-10,29.692498999999998,29.844998999999998,29.575001,29.7775,97848400,,,29.085503806938327,29.026032834303475,29.286295990581557,29.151827619011325,0.1344683715702324,,,,,,447878000
5,2017-01-11,29.684998999999998,29.9825,29.65,29.9375,110354400,,,29.11891542235251,29.035102159335285,29.386481222799777,29.21002557315863,0.17645564964114513,,,,,,558232400
6,2017-01-12,29.725,29.825001,29.5525,29.8125,108344800,,,29.146114817554373,29.04283746123245,29.452022573138272,29.254653308480215,0.19736926465805738,,,,,,449887600
7,2017-01-13,29.7775,29.905001000000002,29.702499,29.76,104447600,,,29.170188746277734,29.049973406891826,29.499403715732385,29.292086396740938,0.20731731899144634,,,,,,345440000
8,2017-01-17,29.584999,30.059998999999998,29.555,30.0,137759200,,,29.202730364070764,29.05942640781828,29.576418528696635,29.344524441426795,0.23189408726983984,0.1652648612761618,0.06662922599367804,,,,483199200
9,2017-01-18,30.0,30.125,29.9275,29.997498999999998,94852000,,,29.233897761558186,29.068760463461878,29.641200139666385,29.392892927247033,0.24830721241935194,0.18387116853410465,0.06443604388524729,,,,388347200
10,2017-01-19,29.85,30.022499,29.842501000000002,29.945,102389200,,,29.261784123850024,29.077479264820468,29.68793857971771,29.43378974745096,0.25414883226675045,0.19924751979672944,0.054901312470021,,,,285958000
11,2017-01-20,30.112499,30.112499,29.932501000000002,30.0,130391600,,,29.290733766051986,29.086658575618273,29.73594802899191,29.475731247639775,0.2602167813521348,0.21234116022672941,0.04787562112540536,,,,416349600
12,2017-01-23,30.0,30.202499,29.942498999999998,30.02,88200800,,,29.319332441893085,29.095945554965358,29.779648332223925,29.51604745151831,0.2636008807056136,0.2231894979986179,0.04041138270699571,,,,504550400
13,2017-01-24,29.887501,30.025,29.875,29.9925,92844000,,,29.345731169661985,29.104866494716948,29.812394742651012,29.551340232887327,0.26105450976368516,0.23111088671155153,0.029943623052133633,,,,411706400
14,2017-01-25,30.105,30.525,30.07,30.469998999999998,129510400,,,29.38982010418505,29.118449902729715,29.91356462839701,29.61938903045123,0.2941755979457774,0.24418379088304829,0.04999180706272913,,,,541216800
15,2017-01-26,30.4175,30.610001,30.4,30.485001,105350400,,,29.432768374609164,29.13204742608564,30.00147791633593,29.68350843560299,0.3179694807329376,0.25936833579558805,0.05860114493734958,,,,646567200
16,2017-01-27,30.535,30.5875,30.4,30.487499,82251600,,,29.47413035991861,29.1455345064231,30.076250390745784,29.743063292224992,0.3331870985207921,0.2744721970604503,0.058714901460341806,,,,728818800
17,2017-01-30,30.2325,30.407498999999998,30.165001,30.407498999999998,121510000,,,29.51073305168651,29.158091367055707,30.127211715246432,29.79228075206018,0.3349309631862525,0.2867857719303943,0.0481451912558582,,,,607308800
18,2017-01-31,30.2875,30.3475,30.155001000000002,30.3375,196804000,,,29.54315528495371,29.169826776338738,30.15956375905467,29.832667363018686,0.3268963960359841,0.29492519824695634,0.03197119778902774,,,,410504800
19,2017-02-01,31.7575,32.622501,31.752501000000002,32.1875,447940000,,,29.64685507770062,29.19985337557915,30.471553949969337,30.00709941020249,0.46445453976684803,0.3292265340275161,0.1352280057393319,,,,858444800
20,2017-02-02,31.995001000000002,32.3475,31.945,32.1325,134841600,,,29.744331349163346,29.229033939006225,30.727084111512514,30.164536490928228,0.5625476205842865,0.3763251594838787,0.18622246110040785,,,,723603200
